system:index,crop_id,crop_type,crop_yn,district,intercrop,label,maize,maizeProb,maizeYield,maizeYieldAdj_optimalClass,maizeYield_majorityClass,maize_mono,majorityClass,optimalClass,pct_primary_crop,random_order,season,set,sos_actual,type_int,yield_acre,yield_kg_ha,yield_kg_ha_sqrt,.geo
2019_Season_A_2019_Season_A_0000000000000000c62d,rti_2352,maize,crop,43.0,-999,maize,1,0.8724530935287476,6364.0859375,1737.765625,6364.0859375,-999,1.0,1.0,-999,50733,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000c851,rti_286,maize,crop,53.0,-999,maize,1,0.1709103137254715,3704.09912109375,-999,-999,-999,5.0,5.0,-999,51281,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000c853,rti_693,maize,crop,43.0,-999,maize,1,0.7407493591308594,5779.3037109375,1578.0860595703125,5779.3037109375,-999,1.0,1.0,-999,51283,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000c85a,rti_2331,maize,crop,43.0,-999,maize,1,0.9784575700759888,6164.7734375,1683.3416748046875,6164.7734375,-999,1.0,1.0,-999,51290,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000c86e,rti_32,maize,crop,53.0,-999,maize,1,0.8568345308303833,4642.748046875,2937.34326171875,4642.748046875,-999,1.0,1.0,-999,51310,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000c940,rti_2554,maize,crop,43.0,-999,maize,1,0.6637945771217346,6772.8447265625,1849.3804931640625,6772.8447265625,-999,1.0,1.0,-999,51520,2019_Season_A,testing,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000c951,rti_1027,maize,crop,42.0,-999,maize,1,0.733822226524353,3955.6083984375,1119.0137939453125,3955.6083984375,-999,1.0,1.0,-999,51537,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000c978,rti_184,maize,crop,53.0,-999,maize,1,0.5343406796455383,3126.1796875,1977.850830078125,3126.1796875,-999,1.0,1.0,-999,51576,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000c9ba,rti_1403,maize,crop,28.0,-999,maize,1,0.4687018096446991,2550.265625,1492.0902099609375,2550.265625,-999,1.0,1.0,-999,51642,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000c9bf,rti_1804,maize,crop,53.0,-999,maize,1,0.9367281794548035,5068.61669921875,3206.779052734375,5068.61669921875,-999,1.0,1.0,-999,51647,2019_Season_A,testing,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000ca4c,rti_2339,maize,crop,43.0,-999,maize,1,0.9835782647132874,6917.0361328125,1888.753173828125,6917.0361328125,-999,1.0,1.0,-999,51788,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000ca71,rti_937,maize,crop,42.0,-999,maize,1,0.6828768253326416,4206.7744140625,1190.06689453125,4206.7744140625,-999,1.0,1.0,-999,51825,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cacc,rti_1839,maize,crop,53.0,-999,maize,1,0.9701299667358398,5788.00341796875,3661.915771484375,5788.00341796875,-999,1.0,1.0,-999,51916,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cad6,rti_2492,maize,crop,43.0,-999,maize,1,0.3928157091140747,5378.48583984375,1468.639404296875,-999,-999,2.0,1.0,-999,51926,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cadc,rti_918,maize,crop,42.0,-999,maize,1,0.48618656396865845,4197.033203125,1187.3111572265625,4197.033203125,-999,1.0,1.0,-999,51932,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cb1f,rti_2260,maize,crop,43.0,-999,maize,1,0.9882534146308899,6541.927734375,1786.3267822265625,6541.927734375,-999,1.0,1.0,-999,51999,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cb7d,rti_460,maize,crop,43.0,-999,maize,1,0.33011117577552795,6604.57421875,-999,-999,-999,5.0,5.0,-999,52093,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cbb7,rti_1840,maize,crop,53.0,-999,maize,1,0.9746260643005371,5770.5009765625,3650.842529296875,5770.5009765625,-999,1.0,1.0,-999,52151,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cbf1,rti_1864,maize,crop,53.0,-999,maize,1,0.942871630191803,4585.37060546875,2901.0419921875,4585.37060546875,-999,1.0,1.0,-999,52209,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cc87,rti_62,maize,crop,42.0,-999,maize,1,0.9055300951004028,4101.908203125,1160.4010009765625,4101.908203125,-999,1.0,1.0,-999,52359,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cd09,rti_1903,maize,crop,53.0,-999,maize,1,0.877460777759552,5091.61328125,3221.328369140625,5091.61328125,-999,1.0,1.0,-999,52489,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cd26,rti_1572,maize,crop,53.0,-999,maize,1,0.7999966144561768,4488.64453125,2839.845947265625,4488.64453125,-999,1.0,1.0,-999,52518,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cda2,rti_414,maize,crop,23.0,-999,maize,1,0.17503683269023895,3304.900390625,-999,-999,-999,2.0,2.0,-999,52642,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cdcf,rti_1411,maize,crop,23.0,-999,maize,1,0.7700837254524231,4163.72412109375,915.5418701171875,4163.72412109375,-999,1.0,1.0,-999,52687,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cdd6,rti_72,maize,crop,42.0,-999,maize,1,0.4844861626625061,4094.56689453125,1158.32421875,4094.56689453125,-999,1.0,1.0,-999,52694,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000ce1a,rti_671,maize,crop,23.0,-999,maize,1,0.26858898997306824,2886.47705078125,-999,-999,-999,2.0,2.0,-999,52762,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000ce1f,rti_780,maize,crop,42.0,-999,maize,1,0.44599443674087524,4554.0048828125,1288.2960205078125,4554.0048828125,-999,1.0,1.0,-999,52767,2019_Season_A,testing,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000ce7d,rti_1573,maize,crop,53.0,-999,maize,1,0.18786494433879852,4604.859375,-999,-999,-999,5.0,5.0,-999,52861,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000ced7,rti_2110,maize,crop,42.0,-999,maize,1,0.8207055330276489,4523.173828125,1279.5740966796875,4523.173828125,-999,1.0,1.0,-999,52951,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cee0,rti_2248,maize,crop,43.0,-999,maize,1,0.981589138507843,6687.623046875,1826.110107421875,6687.623046875,-999,1.0,1.0,-999,52960,2019_Season_A,testing,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cf64,rti_1797,maize,crop,53.0,-999,maize,1,0.9026525020599365,4945.3115234375,3128.76708984375,4945.3115234375,-999,1.0,1.0,-999,53092,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cfa8,rti_511,maize,crop,23.0,-999,maize,1,0.1841469258069992,3478.44482421875,-999,-999,-999,2.0,2.0,-999,53160,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cfd7,rti_916,maize,crop,42.0,-999,maize,1,0.6507190465927124,4189.71923828125,1185.2421875,4189.71923828125,-999,1.0,1.0,-999,53207,2019_Season_A,testing,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d037,rti_2392,maize,crop,43.0,-999,maize,1,0.98508220911026,6531.1240234375,1783.376708984375,6531.1240234375,-999,1.0,1.0,-999,53303,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d0cf,rti_763,maize,crop,42.0,-999,maize,1,0.8342932462692261,5017.3330078125,1419.3682861328125,5017.3330078125,-999,1.0,1.0,-999,53455,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d11e,rti_2596,maize,crop,43.0,-999,maize,1,0.3778391182422638,6342.30908203125,1731.8192138671875,-999,-999,2.0,1.0,-999,53534,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d129,rti_1807,maize,crop,53.0,-999,maize,1,0.8324406147003174,3972.4345703125,2513.253662109375,3972.4345703125,-999,1.0,1.0,-999,53545,2019_Season_A,testing,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d13a,rti_875,maize,crop,42.0,-999,maize,1,0.5064218044281006,4551.66796875,1287.6348876953125,4551.66796875,-999,1.0,1.0,-999,53562,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d199,rti_2584,maize,crop,43.0,-999,maize,1,0.9711987972259521,6506.3125,1776.6016845703125,6506.3125,-999,1.0,1.0,-999,53657,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d1c3,rti_1918,maize,crop,53.0,-999,maize,1,0.38805848360061646,3508.935546875,-999,3508.935546875,-999,1.0,2.0,-999,53699,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d235,rti_2033,maize,crop,42.0,-999,maize,1,0.798818826675415,3902.224609375,1103.911865234375,3902.224609375,-999,1.0,1.0,-999,53813,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d240,rti_703,maize,crop,42.0,-999,maize,1,0.7297003865242004,3720.08447265625,1052.3857421875,3720.08447265625,-999,1.0,1.0,-999,53824,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d2ed,rti_99,maize,crop,42.0,-999,maize,1,0.4992332458496094,3736.86474609375,1057.1328125,3736.86474609375,-999,1.0,1.0,-999,53997,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d331,rti_2355,maize,crop,43.0,-999,maize,1,0.9538314342498779,6052.2958984375,1652.6287841796875,6052.2958984375,-999,1.0,1.0,-999,54065,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d3ab,rti_1531,maize,crop,28.0,-999,maize,1,0.6542458534240723,3699.8828125,2164.69970703125,3699.8828125,-999,1.0,1.0,-999,54187,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d456,rti_1517,maize,crop,28.0,-999,maize,1,0.7916848063468933,3331.84326171875,1949.369873046875,3331.84326171875,-999,1.0,1.0,-999,54358,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d49f,rti_2363,maize,crop,43.0,-999,maize,1,0.8095129728317261,6429.9052734375,1755.7381591796875,6429.9052734375,-999,1.0,1.0,-999,54431,2019_Season_A,testing,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d536,rti_2356,maize,crop,43.0,-999,maize,1,0.9159953594207764,6396.0986328125,1746.5069580078125,6396.0986328125,-999,1.0,1.0,-999,54582,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d572,rti_802,maize,crop,43.0,-999,maize,1,0.5429919362068176,5895.19677734375,1609.7315673828125,5895.19677734375,-999,1.0,1.0,-999,54642,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d59d,rti_2535,maize,crop,43.0,-999,maize,1,0.6771491169929504,5708.15966796875,1558.6595458984375,5708.15966796875,-999,1.0,1.0,-999,54685,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d5e2,rti_702,maize,crop,42.0,-999,maize,1,0.5156645774841309,3950.83837890625,1117.6644287109375,3950.83837890625,-999,1.0,1.0,-999,54754,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d634,rti_805,maize,crop,43.0,-999,maize,1,0.15167130529880524,5184.0654296875,-999,-999,-999,2.0,2.0,-999,54836,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d6d0,rti_2287,maize,crop,43.0,-999,maize,1,0.9915076494216919,6467.923828125,1766.119384765625,6467.923828125,-999,1.0,1.0,-999,54992,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d79a,rti_2322,maize,crop,43.0,-999,maize,1,0.9641791582107544,6713.59765625,1833.20263671875,6713.59765625,-999,1.0,1.0,-999,55194,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d7d4,rti_766,maize,crop,53.0,-999,maize,1,0.961300790309906,4607.169921875,2914.833984375,4607.169921875,-999,1.0,1.0,-999,55252,2019_Season_A,testing,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000da18,rti_2466,maize,crop,43.0,-999,maize,1,0.9663978815078735,6144.95068359375,1677.928955078125,6144.95068359375,-999,1.0,1.0,-999,55832,2019_Season_A,testing,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000daa1,rti_1818,maize,crop,53.0,-999,maize,1,0.9527482986450195,4829.6982421875,3055.62158203125,4829.6982421875,-999,1.0,1.0,-999,55969,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000db44,rti_1513,maize,crop,28.0,-999,maize,1,0.33789941668510437,2494.51123046875,1459.4698486328125,-999,-999,2.0,1.0,-999,56132,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000db55,rti_2592,maize,crop,43.0,-999,maize,1,0.9351433515548706,6220.38330078125,1698.5263671875,6220.38330078125,-999,1.0,1.0,-999,56149,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000db83,rti_1793,maize,crop,53.0,-999,maize,1,0.9288588762283325,4538.7822265625,2871.56689453125,4538.7822265625,-999,1.0,1.0,-999,56195,2019_Season_A,testing,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000dba4,rti_2020,maize,crop,42.0,-999,maize,1,0.8392165303230286,3406.75048828125,963.7457885742188,3406.75048828125,-999,1.0,1.0,-999,56228,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000dbbd,rti_357,maize,crop,53.0,-999,maize,1,0.7399076223373413,4465.72802734375,2825.347412109375,4465.72802734375,-999,1.0,1.0,-999,56253,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000dbc1,rti_1879,maize,crop,53.0,-999,maize,1,0.8870050311088562,4483.01318359375,2836.283203125,4483.01318359375,-999,1.0,1.0,-999,56257,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000dbf2,rti_2344,maize,crop,43.0,-999,maize,1,0.9598615765571594,6579.361328125,1796.54833984375,6579.361328125,-999,1.0,1.0,-999,56306,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000dc1f,rti_2422,maize,crop,43.0,-999,maize,1,0.675994336605072,5752.78662109375,1570.8453369140625,5752.78662109375,-999,1.0,1.0,-999,56351,2019_Season_A,testing,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000dc64,rti_1522,maize,crop,28.0,-999,maize,1,0.5050125122070312,3421.91015625,2002.0655517578125,3421.91015625,-999,1.0,1.0,-999,56420,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000dc7c,rti_790,maize,crop,42.0,-999,maize,1,0.6221522688865662,4510.22265625,1275.9102783203125,4510.22265625,-999,1.0,1.0,-999,56444,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000dc98,rti_730,maize,crop,42.0,-999,maize,1,0.8002673983573914,3544.94287109375,1002.8394165039062,3544.94287109375,-999,1.0,1.0,-999,56472,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000dcf0,rti_2384,maize,crop,43.0,-999,maize,1,0.9792160987854004,6723.599609375,1835.9337158203125,6723.599609375,-999,1.0,1.0,-999,56560,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000dd2d,rti_314,maize,crop,43.0,-999,maize,1,0.6928070783615112,5923.560546875,1617.4765625,5923.560546875,-999,1.0,1.0,-999,56621,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000dd8f,rti_2467,maize,crop,43.0,-999,maize,1,0.9788720607757568,6548.3720703125,1788.08642578125,6548.3720703125,-999,1.0,1.0,-999,56719,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000de39,rti_731,maize,crop,23.0,-999,maize,1,0.5130877494812012,4671.58154296875,1027.2122802734375,4671.58154296875,-999,1.0,1.0,-999,56889,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000de3b,rti_1405,maize,crop,23.0,-999,maize,1,0.5809623003005981,3598.39453125,791.2341918945312,3598.39453125,-999,1.0,1.0,-999,56891,2019_Season_A,testing,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000de58,rti_2426,maize,crop,43.0,-999,maize,1,0.7237050533294678,5398.009765625,1473.9705810546875,5398.009765625,-999,1.0,1.0,-999,56920,2019_Season_A,training,20180901,0,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
